-1.9621220771021453	0.00408845707667442	-0.004713542436271878	0.0869189060410682	0.0038387235865172476	-0.024649120618394825	0.07279221677725922	-0.03319797540258116	0.04229931170143464	-0.002024111454161717
-1.95128192979406	-0.0502702140083021	0.051744538832493116	-0.022479220781028625	0.011930230642970956	0.0033249802250811047	0.023854704909418267	-0.002432743919339014	0.030047475003994323	0.006079349379846697
-1.579030447307845	-0.025492549541024145	0.024153037514118944	-0.01562751752238445	-0.04765617500995694	0.008351822360842531	0.011956002983406933	0.005352965388274733	-0.018507619014149046	-0.01364061844784273
-2.344027479999589	-0.02127728437347995	0.013334334842986323	-0.010232467803949707	-0.029421939844020202	-0.01358526573582966	0.009980431440989347	-0.010028039117682009	-0.024953034800864103	0.009703687312950808
-1.5879695044498587	-0.000682288136946485	-0.04645047431358856	0.012017464262765676	-0.0016012900192152197	-0.001183868388274903	0.08849515106332731	0.06299217972825633	-0.020460411193657727	0.007854905552261482
-1.8130055458114038	0.05376422188468971	0.07677256769092647	-0.01358161960986698	0.031694086060830434	-0.012563417505214627	-0.025878653691469966	0.0034104157714727745	-0.021833591601961633	-0.05263650431424334
-2.118372446908916	0.09192617424043859	-0.00243529393314601	-0.047985141829084706	-0.05268055126073523	0.05101752667907626	-0.0864467648659408	0.13550969053872436	-0.024184789338889054	0.12016075065111612
-2.026287741500829	-0.001604387170587529	-0.02085232944863402	0.020163827967311393	-0.054366220981842614	-0.04892444180673071	-0.002181920131577586	-0.03464673572820187	0.08171975948278769	-0.006216931064991247
-2.1105659892280255	-0.005933892217384629	0.013488318009939965	-0.00396751052111026	9320548391237096e-20	-0.008997230492033381	0.0009896549159579826	-0.0009541563086984672	-0.0043285418267757225	0.028166440235461013
-2.0914400636847295	0.055757180967567196	0.061232271599926134	0.019696011592853807	-0.004455935404368401	-0.010561998619577628	-0.03965569324079124	-0.02850468810226331	-0.03447096487133228	0.04029709277071484
-1.8826642084000254	-0.002654660982668844	0.012644399574600167	-0.019364675419416933	0.013183782799795207	0.04353364776749469	0.02389060804169635	-0.0339962324468524	0.023542150281123775	0.05437305802779243
-2.157955118798656	-0.0008494460215012362	-0.009294011288739905	-0.02933821121447893	0.02308073417324033	-0.011733216447565559	-0.009817885558175504	-0.0698498884838275	-0.022906839472093488	0.011393832939094056
